clean_tweet,label
"rt dont faggot, cover mouth fkn cough sneeze, i got immun system keep strong asshol",0
thi niggah know wassup,0
"it nice unfollow me, fag",0
i live eye white trash hurricane. milwauki or. where peopl use bike bc dui' save environment.,0
sit bar work watch walk dead fuck wetback decid come &amp; turn spic music. jesu christ,0
can #faggot #honeybooboo imagin #internet world creat trap feed #allah like gazelles? #it #stephenk,0
that' bias. it' object fact philli fan cunts.,0
hate hoes.,0
dumb ugli stupid bullshit as bitch &#128074;&#128074;&#128074;,0
rt exactly. .same shit i said&gt;&gt;&gt; so nobodi think mimi outta line invit stevi j gay nicca v&#8230;,0
you fuck fag &#8220;@baethingape: exactli talk woman pig http://t.co/okr3seyfbj&#8221;,0
5000 white men pick truck scream nigger coach got nerv get mad i miss free throw &#128514;&#128514;&#128514;,0
"peopl follow follow truth, still niggers... outlook, mind &amp; all.",0
oh well. he' fag anyways.,0
"forget nappi headed, butt ugli bitch, who' marri muslim",0
"s/o favorit nigger work plantat rememb next time, ask watermelon. dont steal it.",0
"rt somethin good im alway gon ""wetback"" coo.. &#9996;",0
rt what' black yellow go win year? wrong! the answer tiger woods.,0
...aaaaaaaaand begins. rt fuck nigger that' kentucki ever,0
&#128563; rt they recruit buku fag here!&#128563;...a warehous place them!&#128530;,0
thi week' rfn segment can. i discu idaho faggot marriag state like washington.,0
"everyon call ""b"" like oh wassup b &#128524; i like wassup niggah",0
"fuck faggot ""@aloha_hoesss: grow rt i'm gonna old as man still play video games""",0
"...you'r white, you? *roll eyes* rt rip nigga trayvon, worthless spear chucker",0
you&#8217;r littl bitch rt rt team got blown super bowl,0
&#8220;@moffettmm: just got done last final i'm walkin around campu like i place&#8221; queer.,0
"gotta love islamofascist cow tri make retort age, typic muzzi idioci",0
"""nigger"" fighter huh",0
&#8220;@tp_three: damn got wifey &#128561;&#128561;&#128534;&#128534;&#128555;&#128553;&#128553;&#128553;&#8221; fall back nigga &#128299;.. i share hoe,0
dad genuin happi guy kid nigger though &#128532; jimmi nigga 5eva,0
man duck like true hick. would split white trash faggot lid,0
fag,0
#virginia full white trash.,0
"...i fuckin' want out&gt; i'm tire bullshit faggot ass, closet racist, wannabe-commune-without-railroad state&gt; #cali",0
"faggots, old people, peopl can't drive, drunk peopl",0
y'all hoe realli get mad caus nigga want cha,0
rt i support ya idiot. and i'm teabagg teabagged. #openwid,0
"i hate peopl tell i mani tattoos, make look ugly. like bitch fuck",0
you total correct anthony. can&#8217;t livin round dem color folk. day bringin da hood dem properi valu,0
i like dat magazine. all da black folk look like dey one chromeasom away da ape,0
i hate black peopl tri white bad ... your nigger,0
fags&#128567;&#128567;,0
rt you new boyfriend everi week.. tf doin hoe?,0
heard bitch gtta thang bo nigga,0
faggot,0
fat bitch fat bitch heeeey,0
is full moon out? #crazyasshol full forc i'm talk muzzi liberals&#8252;&#65039; and i'm mood oblige.,0
i alreadi know trash tat list thing want nigga..,0
#minnesota full white trash,0
phillip river look like almost want call dude nigger bad play,0
i ain't fair sinc i like 8 i want go sinc either reason. too mani nigger,0
"i hate japs. but, i aint forget gettin jap either.",0
rt you better pray i send nude bitch,0
rt niggaz like nake bitch ig pic niggaz dont love em,0
rt california' biggest retards. don't forget holi releas amaz ep.,0
"fuckin' #faggots, man. #scienc know fuck can't procreat without help ""breeders"" treat #fancy? #sin",0
white boy talmbout ight i'll see tomorrow school nigger,0
rt i would rather fuck fat chick allow nigger house.,0
studi show faggot,0
"rt ""what bank show engag queer community?"" ""hire tran women""",0
oh really? fag gross you aid infect sick fucker,0
"i never seen ignorant, illiter piec shit life. bring natl guard &amp; dispers trash.",0
"can&#8217;t wait humbl nigga playoff again. until then, good job hoe",0
faggot sack,0
"dad yell ""in bout fri chicken like nigger""",0
rt fuuck jalen slow bitch!,0
shut fuck fag ill beat shit outta,0
"welcom movement. anyon get even minor public queer, fed, jew (well, accord internet).",0
"&#8220;@bixxhmakemerich: if u ask me, everi bitch gay&#8221;or ""bi""",0
my nig ju said ain't nuttin wors den fat loud hoe.tru fuckin stori,0
rt sav fag,0
"fuckin muzzi cunts, deported, savag",0
robert fuckin fag&#128514; smack shit outta,0
go jerk lolli faggot.,0
rt still faggot,0
"best believ we aint christian slave brainwash black spook miss white man, unlik yoself, devil",0
"ye get twitter, lame negro never learn use internet",0
these new nigga hipster hypebeast love faggot as bright color nike keep give want smh,0
fuck boi fag,0
go get left hot car die bitch,0
u see lame pic ofmin due infatu niggers. im hebrew fite child satan street,0
rt mf still spot 3yr ago. beef nighas. sleep hoes. eat restau&#8230;,0
"rt rememb ""yellow badge"" nazi used? israel make muslim woman carri yellow badg order pray al-aqsa. h&#8230;",0
&#8220;@my_fish_died: you dammn weed pothead annoy af twitter&#8221; weed pot thing faggot,0
"it happen again!! black pack beat ""whitey."" thi make nation news. http://t.co/izkoa2xb",0
"kip tokuda, yellow guy work nigger seattl pd, died. too bad there' anoth po hide wing replac him.",0
shut bitch i spit,0
mani fuckin fag even get? shouldnt allow wallet whilst influenc haha,0
rt been main nigguh sinc digit camera selfi http://t.co/xiqirbq7mp,0
fugli queer white trash,0
"pop nigguh, sound like crisco",0
give cloth look like cute dyke,0
rt your swag fag sauc,0
dumb haitian fake black faggots. go haiti neck yourself.,0
rt if i ride bitch then... homi consid singl nigga. http://t.co/dtjy9rhtdf,0
i like dat name. dem sand nigger need know dare place da pecker order,0
fuck hoe??? that exactli dese hoe doin. gettin fuck nd yall nigga one blame,0
"and peopl like give u bad name, disgust piec shit person nigger",0
"if would follow georg washington 1776, mean white trash.",0
them jigaboo aka homewreck need get blocked!,0
shut lizard faggot nigger cunt,0
&#8220;@alicia_688: you aint special niglet rt when i'm chill wit greg ppl walk ask take pics&#8221;hatin,0
back faggot,0
*yourself *faggot buy dictionari,0
"are work rout run catching. you'll good wr grier. have fun white trash, racist uf fans. #fsu",0
you ignor cunt.,0
"rt ""light beer? you mean faggot piss?"" -overli power man",0
kick dem fucc nicca da spot,0
rt inner nigger come,0
' thi niggah pharrel whatev niggah name deserv shit white as gay song .,0
peopl fuck retard lol,0
"rt ""you trash"" me: http://t.co/nx2tqimo2a",0
oh shut mouth talkin morn fag,0
"&#8220;@maxwell_larsen: when live gay, can't afraid two black dick butt"" fuck queer",0
"your fuck ugli bitch, i wanna stab death play around blood -patrick bateman",0
"purpl &amp; pink....for faggot want protected...bi police, instead bear arm need be!",0
as soon left iraq towel head think fuck barg take work hard set up. piss off.,0
it' level bitch can't fuck nigga caus like red bottom can't afford nigga got benz ride honda accord,0
mcdonald pipe self defenc beating: http://t.co/gk5wbobjtc thi one nigger who' hand i would shake. that' deal sheboons.,0
well he' cunt suck as,0
rt jenna' faggot,0
naw rt am i one mad espn gonna talk faggot as penn state week?,0
bitch ugliest cunt ever.,0
teach pretend son b pussy! son would lace on hi jock strap!,0
"rt do ever see someone' account think ""wow faggot"" time can't unfollow bc u can't m&#8230;",0
niggers*,0
eagl fuck around &amp; lose it'll kill cracker sophi crib smfh,0
"one name offens kike, wop, kraut, wetback jigaboo, towelhead, gook, redskin.",0
i'm ju tryna vaca away nigger bro.,0
the #south us white trash.,0
the black #california typic niggers.,0
rt'in shit pussi joke end like rest show chicken shit mother fucker,0
world biggest faggot lol,0
ceasefire?let' see long towel head go without tri attack israel cri nation medium get pop,0
hitler finish it. can u. if nigger ur jew confront u street then.,0
it' dyke chick cut hair barbershop look like futur,0
#dutch peopl live outsid #newyorkc white trash.,0
"lol, sinc i'm south i automat sound like fuck redneck. hahahaha fuck you, stupid ass.",0
"i'm partial, faggot..homo...both fairli describ sick twist asshol there.",0
never follow ignor monkey,0
wish i coulda said tonight. good see fag. &#128540;,0
answer snapchat faggot #butthurt,0
rt i color entir arm black sharpi fist wife' asshol know nigger dick feel like.,0
repeat u white trash,0
go back nigeria faggot,0
smh queer,0
rt look u u pregnant stupid bitch lol,0
"rt &#8220;@smco71: "" aint bout murder game pussi nigga shut ""&#8221;252 gang &#128514;&#128514;&#128514;&#128514;&#128514;",0
would u know i fuck you? exactli wtf i got shut retard as,0
nigger,0
"true! i miss yall man, yall brothers. is mikey starting? and chink? lmfao",0
she' cunt,0
&#8220;@spannerhead29: #faggot&#8221; #respect,0
rt fulli support same-sex marriag i'll never stop call friend faggot,0
thi nigglet &#10084;&#65039;,0
rt pleas stop talk scumbag faggot mugshot sexy? dumb whores.,0
"not all straight men - i frustrated. unlik okcupid, queer folk don&#8217;t abil block... http://t.co/hbf2xza0k",0
"rt stop flatter yourself, bitch. the fan ceiling.",0
late night phone convo hoomi nigga gook,0
al noooo ...... too late fuckin faggot ! lmao,0
yeah right know mexican bring famili hoe finna pack,0
retard,0
"""leav beaner retard""",0
rt never go full retard http://t.co/lmk3tx5vic,0
kill ugli as monkey look shit,0
made lunch fat faggot &#128128;,0
fuck outta faggot even fair,0
say wast draft pick manziel mallet. that' i'm tell delet account. you'r retard,0
but that' call white trash money!!!!!,0
it' unbeliev american refus kill okies. that mean american weak will trash.,0
rt els hate bitch nigga ?? http://t.co/8jwgmv4yet,0
brother final roll like redneck (': ((drug dealers)),0
pussi as nigga i know nigga.,0
what' faggot bet y'all thought seen last,0
ur fag,0
i dont even say nigga say nigger. im like chuck norris. i say nigger word without check shoulder.,0
rt nigger,0
"rt well, maryland bunch hate rednecks, anyway.",0
i realli want kill towel head terrorist alreadi &#128530; high school please?,0
i'd like rape bitch post that.,0
dyke bitch kill thinkin realli got hoe lol,0
jai may make appear party... love fag,0
real life onlin i follow that. sorri folk caus i look like border hopper mean i one. born rais,0
you realli seem love sandusky. weirdo. ur creepi as cracker!,0
eda!! the 2 queer aa! lol http://t.co/gzzrzjvvlv,0
"peopl enjoy show like douch bags. usual white trash, too.",0
"look like reg. memphis,tn. trash! got everywhere.",0
you'r right.. i around nig....,0
ya fag,0
shut leg hoe,0
care tbh one shitti dirti argentino &amp; feather fist nigger,0
feminist aka bitch.,0
"from on, i call radic muslim niggers! it fitting, racist! i am racist against anyon who hate america!",0
sonnen faggot,0
shut fag,0
rt nigger ignor http://t.co/p9jddvsrvb,0
"michael sam cut prof fag belong footbal #nfl, heterosexu sport heterosexuals.",0
cuss fat redneck last day yolo &#128514;&#128514;,0
rt all bitch &amp; niggaz imaginari hater .....,0
cute as niggah. http://t.co/h0sqoptyfx,0
fuck fag!,0
faggot,0
becaus fag,0
and i wanna say someth soooooo bad two cunt twitter eh..,0
chase god damn faggot &#128514;&#128557;&#128514;&#128557;,0
rt you hoe need stop dress y'all kid migo rapper y'all fucked. lil nigga want power ran&#8230;,0
i hope di ain't caus color caus i know actin nigga like,0
teabagg scum want threaten peopl peni extender. you danger country.,0
niggas/bitch cheat caus mf' alway think gettin play,0
rt happi birthday faggot! &#128536;,0
rt ching chong,0
"subtweet one time, dirti chink whore",0
thi white bitch tri set racial war ... lol bitch imposs i'm smarter,0
i give fli fuck teabagg piec human garbag like think =),0
thi girl retard,0
i seriou bitch &#128514; bitch nigga name ain't fuc witcho as &#128514;&#128557; make shit &#128527;&#128553;,0
i realli get upset lightskin friend anoth cute dark skin sidekick..lik im suppos cute darki u hang wit &#128545;,0
fuck ur god dat faggot strike,0
sand nigger ran kidd,0
"&#8220;@funnypicsdepot: ""fuck white people"" http://t.co/uyjgzux4cc&#8221; bitch wut?",0
u guy fags.,0
"""on way fuck bitch name the lord"" - mr. race",0
what' wrong white race fuckin coon slay piec poop pleas die alon,0
"jennif lawrence' nude sooooo trash. im still smashin though, doubt",0
dryer bad as eye fag,0
still realli confus #humplayproblem think lucricu is fag dagger,0
fuk wit real nicca,0
&#8220;@freddiegibbs: tea bag bitch.&#8221; pahahaha,0
gay as fag http://t.co/eqn4gvw42v,0
"gave ""move lil nigger"" push smh.. http://t.co/ekdsi8pqdd",0
&#8220;@kaylendenise_: i hate bitch &amp; fact oomf like her.. &#128528;&#8221; retweeettt 1000x.,0
agre fellow cracker.,0
"#slightlyadjust rt all nigger wanna fuck, tweet, drink pineappl soda day",0
nigga feel find hoe fuckin anoth nigga #stopsavintheseho,0
fag,0
&#8220;@boojieque: &#128514;&#128169;rt lemm find niggaz let bitch shit yo faces&#8221; &#128557; nigga weirdo,0
"everyon tell exact thing i listen, coon",0
rt if i obama id call press confer &amp; slit joe biden neck live tv 2 show cracker i mean business&#8230;,0
"&#8220;@nochillpaz: white kid favorit activ 1. call peopl ""niggers"" xbox 2.fuck pet 3. shoot school&#8221;",0
heyyyyyyyyyyy fag boy i gonna watch play?,0
rt jamei winston nigger,0
i love fuckin wit people. i givin greedi as niga old cracker wit expir chees dey callin like&#8221; nigga im shittin likea goos,0
shut stupid bitch,0
for know nigga rapist. y'all hoe dumb &#8220;@daniellathepimp: *melts* http://t.co/rrrozn5bdy&#8221;,0
rt nigga talk bitch days.,0
haha ight nig calm yoself,0
"oh woulda coulda shoulda as nigga bitch as nigga, u bout oh ban wag as nigga catch phase",0
"rt whi trashiest, realli ghetto girl alway get like comment insta? boy pictur a&#8230;",0
"rt ""did u call bitch?"" ""i said act like one"" ""so call one nigga"" ""shut bitch""",0
thank ignor text fag,0
fuckin yanke i'll 2 month i'll meet pussi,0
"fat as inbr redneck like paula deen breed go extinct. i mean look woman, i would hate scale.",0
negro amigo pull gun nate i week ago. i stoked!&#128299;&#128299;&#128299;,0
give trailer park trash. #transformthursday #ladykimora #vegasqueen #vegasshowgirl http://t.co/5bbmhaphrd,0
watch nigger lovers. you day coming. http://t.co/zv1cpk1iy8,0
ugli white bitch,0
"rt it' ""comfortable"" nicca like say ""com-tha-ble""...smh",0
nasti nigger whore,0
that' even real word! must hit blunt start make shit nigger as lol,0
wash coon hair,0
and band suck wors live fag gun &amp; poses.,0
bitch talk u stfu get page oh bitch nigga u bout life,0
"rt ur faggot chang name bday get bday tweets. aint fb nigga, fuck yo birthday",0
rt &#128557;&#128557;&#128557;&#128557;&#128557; rt tight pant loud colors!!! you look like fag! &#128557;,0
"#rebelsci ......i use actual woman genet engin lab ""all natur clones""..... something...... #faggot #rome",0
